Sr.NO,Date,Start Time,End Time,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
14154,10/19/2022,16:00:00,17:00:00,22.48,100.47,26.23,0.26,15.31,0.53,14.66
14155,10/19/2022,17:00:00,18:00:00,23.74,77.03,27.62,0.26,11.13,0.45,15.16
14156,10/19/2022,18:00:00,19:00:00,20.38,77.91,34.86,0.26,14.18,0.42,14.95
14157,10/19/2022,19:00:00,20:00:00,19.2,75.44,48.88,0.26,13.36,0.69,15.05
14158,10/19/2022,20:00:00,21:00:00,21,87.29,58.21,0.26,6.47,0.76,14.84
14171,10/20/2022,9:00:00,10:00:00,38,142.09,42.03,11.82,21.39,0.5,15.46
14172,10/20/2022,10:00:00,11:00:00,31.68,109.44,48.17,12.31,12.05,0.52,14.74
14173,10/20/2022,11:00:00,12:00:00,47,127.27,28.5,12.61,11.08,0.31,14.31
14174,10/20/2022,12:00:00,13:00:00,35.73,77,82.89,13.08,16.41,0.82,14.92
14175,10/20/2022,13:00:00,14:00:00,36.71,137.55,53.36,14.2,17.4,0.57,14.75
14176,10/20/2022,14:00:00,15:00:00,21.7,119.58,40.71,14.92,11.98,0.47,14.78
14177,10/20/2022,15:00:00,16:00:00,25.17,100.45,30.93,12.61,13.41,0.32,15.42
14178,10/20/2022,16:00:00,17:00:00,28.7,78.75,23.06,12.58,26.59,0.19,15.22
14179,10/20/2022,17:00:00,18:00:00,22.04,67.97,36.21,12.83,20.13,0.24,14.89
14180,10/20/2022,18:00:00,19:00:00,25.52,67.38,54.64,11.16,4.17,0.53,14.89
14181,10/20/2022,19:00:00,20:00:00,26,82,67,9.96,12.84,0.62,15.03
14182,10/20/2022,20:00:00,21:00:00,36.4,111,65.39,8.83,3.27,2.37,15.14
14183,10/20/2022,21:00:00,22:00:00,64.18,291.75,70.45,6.83,17.37,1.57,15.39
14184,10/20/2022,22:00:00,23:00:00,63.78,237,53.75,7.04,14.71,0.82,15.55
14185,10/20/2022,23:00:00,0:00:00,40.5,141.93,45.93,7.54,18.44,1.17,15.7
14186,10/21/2022,0:00:00,1:00:00,46.67,183,51.28,7.2,14.15,1.22,15.24
14187,10/21/2022,1:00:00,2:00:00,47,166.76,46.58,9.62,18.54,1.19,14.81
14188,10/21/2022,2:00:00,3:00:00,47,159,46.03,8.34,22.33,0.89,15.05
14189,10/21/2022,3:00:00,4:00:00,40,125.17,39.02,8.64,19.15,0.64,14.62
14190,10/21/2022,4:00:00,5:00:00,23.75,97.88,41.41,8.63,15.13,0.56,15.59
14191,10/21/2022,5:00:00,6:00:00,22.8,93.44,34.11,8.97,27.34,0.7,14.96
14192,10/21/2022,6:00:00,7:00:00,28.42,103.02,30.29,0.18,24.7,0.75,15.21
14193,10/21/2022,7:00:00,8:00:00,26,103.7,26.08,0.5,22.58,0.61,15.81
14194,10/21/2022,8:00:00,9:00:00,26,94,36.83,0.5,30.59,0.51,15.35
14195,10/21/2022,9:00:00,10:00:00,21.48,96.25,26.23,0.5,23.09,0.39,15.02
14196,10/21/2022,10:00:00,11:00:00,21.87,65.82,44.19,0.18,14.2,0.62,14.99
14197,10/21/2022,11:00:00,12:00:00,24.61,99.92,55.65,1.13,21.4,0.58,14.23
14198,10/21/2022,12:00:00,13:00:00,28.61,97.42,60.42,0.6,14.14,0.68,15.03
14199,10/21/2022,13:00:00,14:00:00,32.48,115.78,65.61,0.64,11.17,0.49,14.7
14200,10/21/2022,14:00:00,15:00:00,28.48,105.75,58.23,0.79,7.97,0.49,15.01
14201,10/21/2022,15:00:00,16:00:00,27.1,94.92,32.56,0.68,24.06,0.52,15.09
14202,10/21/2022,16:00:00,17:00:00,29.6,91.53,29.96,0.7,24.06,0.42,15.18
14203,10/21/2022,17:00:00,18:00:00,12,78.29,50.33,0.72,4.47,0.49,14.96
14204,10/21/2022,18:00:00,19:00:00,32.93,91,95.91,0.7,7.32,0.96,15.02
14205,10/21/2022,19:00:00,20:00:00,47,64.53,74.47,0.71,20.67,1.76,15
14206,10/21/2022,20:00:00,21:00:00,55.12,89.11,63.55,0.71,10.23,2.35,15.23
14207,10/21/2022,21:00:00,22:00:00,69,138,55.25,0.71,16.59,1.49,14.88
14208,10/21/2022,22:00:00,23:00:00,50,114.4,61.53,0.71,17.31,1.28,15.06
14209,10/21/2022,23:00:00,0:00:00,50.9,127.07,54.19,0.71,11.95,1.67,15.25
14210,10/22/2022,0:00:00,1:00:00,62.2,171.23,41.05,0.71,16.61,0.94,15.05
14211,10/22/2022,1:00:00,2:00:00,38,90.62,47.74,0.71,17.43,0.59,15.04
14212,10/22/2022,2:00:00,3:00:00,40.4,75.49,50,0.71,9.36,0.46,14.67
14213,10/22/2022,3:00:00,4:00:00,33.8,52.94,26.04,0.71,13.41,0.38,15.07
14214,10/22/2022,4:00:00,5:00:00,29.29,50.93,20.34,0.71,7.09,0.3,15.13
14215,10/22/2022,5:00:00,6:00:00,21.2,48,18.52,0.72,16.63,0.3,14.86
14216,10/22/2022,6:00:00,7:00:00,19,37.47,28.87,0.81,14.18,0.55,14.6
14217,10/22/2022,7:00:00,8:00:00,25.3,53.2,24.52,0.73,9.88,0.46,15.01
14218,10/22/2022,8:00:00,9:00:00,30.31,61.57,29.28,0.85,14.08,0.37,14.99
14219,10/22/2022,9:00:00,10:00:00,28.3,49.24,22.34,0.89,13.1,0.38,15.01
14220,10/22/2022,10:00:00,11:00:00,33.4,60.24,31.88,1.16,17.25,0.43,14.83
14221,10/22/2022,11:00:00,12:00:00,35.83,71,21.52,0.75,12.49,0.46,14.38
14222,10/22/2022,12:00:00,13:00:00,37,86.77,39.18,0.72,10.49,0.62,14.77
14223,10/22/2022,13:00:00,14:00:00,38.8,76.98,36.58,0.71,9.1,0.53,14.62
14224,10/22/2022,14:00:00,15:00:00,36.3,75.86,42.58,0.62,14.64,0.53,14.79
14225,10/22/2022,15:00:00,16:00:00,36,70.15,33.36,0.08,18.11,0.47,14.98
14226,10/22/2022,16:00:00,17:00:00,33.29,72.91,60.95,0.57,21.47,0.51,14.91
14227,10/22/2022,17:00:00,18:00:00,33.9,69.47,40.26,0.86,10.26,0.56,15
14228,10/22/2022,18:00:00,19:00:00,34.87,87.87,30.23,0.5,13.51,0.35,14.73
14229,10/22/2022,19:00:00,20:00:00,39.5,84.07,53.62,0.64,10.36,0.55,14.87
14230,10/22/2022,20:00:00,21:00:00,39.2,87,72.7,0.67,14.34,1.72,15.06
14231,10/22/2022,21:00:00,22:00:00,71,201.23,40.09,0.61,15.38,0.62,16.15
14232,10/22/2022,22:00:00,23:00:00,48.5,114.97,34.78,0.64,13.11,0.75,15.83
14233,10/22/2022,23:00:00,0:00:00,54.67,113.82,31.59,0.64,14.72,0.73,15.49
14234,10/23/2022,0:00:00,1:00:00,53.31,109.98,40.72,0.63,19.93,1.32,15.56
14235,10/23/2022,1:00:00,2:00:00,74.6,197.78,35.2,0.63,23.46,1.75,15.6
14236,10/23/2022,2:00:00,3:00:00,86.53,228.53,24.14,0.63,24.59,2.18,15.13
14237,10/23/2022,3:00:00,4:00:00,85.3,245.49,32.16,0.63,22.58,1.44,15.39
14238,10/23/2022,4:00:00,5:00:00,80.5,227.47,34.39,0.63,19.98,1.21,15.22
14239,10/23/2022,5:00:00,6:00:00,80,244,44.1,0.63,15.06,1.01,15.52
14240,10/23/2022,6:00:00,7:00:00,56.6,140.87,46.23,0.63,18.49,1.34,15.15
14241,10/23/2022,7:00:00,8:00:00,63.9,180.5,41.43,0.63,20.03,1.88,15.52
14242,10/23/2022,8:00:00,9:00:00,67.6,239,20.19,0.48,18.14,0.5,15.34
14243,10/23/2022,9:00:00,10:00:00,46.4,108.3,29.38,0.44,16.53,0.53,15.26
14244,10/23/2022,10:00:00,11:00:00,44,120,27.23,0.39,17.89,0.53,14.99
14245,10/23/2022,11:00:00,12:00:00,46.6,120,47.47,0.33,21.28,0.51,14.68
14246,10/23/2022,12:00:00,13:00:00,39,98.63,30.56,0.02,6.9,0.41,14.93
14247,10/23/2022,13:00:00,14:00:00,31.8,87.58,45.26,0.34,18.48,0.42,14.91
14248,10/23/2022,14:00:00,15:00:00,27.4,70.91,48.19,0.32,11.16,0.48,14.95
14249,10/23/2022,15:00:00,16:00:00,25,67.07,37.61,0.32,12.06,0.35,15.02
14250,10/23/2022,16:00:00,17:00:00,23.2,68.84,31,0.6,13.71,0.33,14.91
14251,10/23/2022,17:00:00,18:00:00,15.8,61.95,20.91,0.41,19.9,0.19,14.75
14252,10/23/2022,18:00:00,19:00:00,21.04,61.51,30.04,0.44,9.67,0.76,15.1
14253,10/23/2022,19:00:00,20:00:00,34.6,113.35,57.45,0.49,11.06,1.81,14.79
14254,10/23/2022,20:00:00,21:00:00,63,205.12,51.16,0.45,12.56,1.73,15.23
14255,10/23/2022,21:00:00,22:00:00,73.77,210,47.65,0.46,8.69,2.04,15.52
14256,10/23/2022,22:00:00,23:00:00,61,196.1,61.31,0.46,15.64,2.32,15.46
14257,10/23/2022,23:00:00,0:00:00,69.1,229.25,67.16,0.46,19.5,2.2,15.24
14258,10/24/2022,0:00:00,1:00:00,80.6,276.65,54.92,0.46,24.56,1.96,15.62
14259,10/24/2022,1:00:00,2:00:00,69,218.5,48.62,0.35,23.28,2.12,15.09
14260,10/24/2022,2:00:00,3:00:00,64.52,169.3,44.43,0.27,19.13,1.16,15.14
14261,10/24/2022,3:00:00,4:00:00,57.93,180.07,28.87,0.23,16.34,1.23,15
14262,10/24/2022,4:00:00,5:00:00,52.5,152.88,35.76,0.18,18.42,0.98,14.88
14263,10/24/2022,5:00:00,6:00:00,51.1,147.44,24.04,0.02,7.33,0.87,15.55
14264,10/24/2022,6:00:00,7:00:00,48.6,125.45,22.54,0.05,14.34,1.06,15.42
14265,10/24/2022,7:00:00,8:00:00,52.5,152.62,27.6,0.1,19.09,1.05,15.52
14266,10/24/2022,8:00:00,9:00:00,51.2,136.95,35.88,0.08,15.65,0.64,15.06
14267,10/24/2022,9:00:00,10:00:00,44.96,95.4,27.9,0.09,16.91,0.44,15.12
14268,10/24/2022,10:00:00,11:00:00,36.8,78.62,26.49,0.1,14.65,0.48,14.86
14269,10/24/2022,11:00:00,12:00:00,44.97,102.55,22.79,0.14,23.49,0.36,15.11
14270,10/24/2022,12:00:00,13:00:00,38.23,85.3,30.63,0.11,15.1,0.45,14.86
14271,10/24/2022,13:00:00,14:00:00,37.87,95,21.59,0.12,7.8,0.36,15.09
14276,10/24/2022,18:00:00,19:00:00,38,92.31,111.24,0.59,13.34,1.32,14.86
14277,10/24/2022,19:00:00,20:00:00,51.46,120.73,63.92,0.59,5.36,1.54,15.45
14278,10/24/2022,20:00:00,21:00:00,95.3,195.58,57.12,0.59,20.12,1.79,15.54
14279,10/24/2022,21:00:00,22:00:00,196,310.1,54.7,0.59,14.57,1.7,15.32
14280,10/24/2022,22:00:00,23:00:00,200.7,350.05,45.38,0.59,15.29,1.22,15.47
14281,10/24/2022,23:00:00,0:00:00,114,231.2,24.7,0.59,10.63,0.51,15.2
14282,10/25/2022,0:00:00,1:00:00,81.07,122.6,25.07,0.59,11.27,0.52,15.11
14283,10/25/2022,1:00:00,2:00:00,103.73,185,42.19,0.5,15.08,0.64,15.13
14284,10/25/2022,2:00:00,3:00:00,123.3,191.18,39.27,0.48,15.68,0.93,15.02
14285,10/25/2022,3:00:00,4:00:00,163.7,238.35,30.02,0.45,7.79,0.85,15.54
14286,10/25/2022,4:00:00,5:00:00,201.07,292.54,38.25,0.41,18.16,0.92,15.68
14287,10/25/2022,5:00:00,6:00:00,195.2,342.62,35.47,0.23,14,0.96,15.6
14288,10/25/2022,6:00:00,7:00:00,209,325.1,25.39,0.36,19.5,0.95,15.24
14289,10/25/2022,7:00:00,8:00:00,123.57,228.07,29.42,0.41,19.37,1.19,15.03
14290,10/25/2022,8:00:00,9:00:00,87.57,170.75,43.92,0.41,14.69,0.58,15.02
14291,10/25/2022,9:00:00,10:00:00,64,121.6,23.46,0.45,17.89,0.41,14.9
14292,10/25/2022,10:00:00,11:00:00,48.4,109.8,37.33,0.39,15.3,0.42,14.85
14293,10/25/2022,11:00:00,12:00:00,51.18,104,36.72,0.62,5.73,0.45,14.88
14294,10/25/2022,12:00:00,13:00:00,48.4,120.65,30.51,0.34,24.93,0.44,15.15
14295,10/25/2022,13:00:00,14:00:00,43.67,107.06,19.52,0.32,4.22,0.37,14.97
14296,10/25/2022,14:00:00,15:00:00,39.4,108.55,30.3,0.08,18.77,0.38,14.96
14297,10/25/2022,15:00:00,16:00:00,36.41,92.06,29.99,0.18,21.85,0.28,14.89
14298,10/25/2022,16:00:00,17:00:00,36,94,20.34,0.15,5.19,0.24,14.72
14299,10/25/2022,17:00:00,18:00:00,36,94.08,36.61,0.1,11.35,0.38,14.86
14300,10/25/2022,18:00:00,19:00:00,36.87,97.78,65.48,0.11,13.12,0.63,14.8
14301,10/25/2022,19:00:00,20:00:00,48.7,123.25,59.34,0.17,6.32,1.57,15.56
14302,10/25/2022,20:00:00,21:00:00,103.73,305.7,48.7,0.01,22.6,2.13,15.34
14303,10/25/2022,21:00:00,22:00:00,99.44,266.91,45.05,0.19,13.31,1.89,15.28
14304,10/25/2022,22:00:00,23:00:00,86.78,227,35.94,0.3,16.43,1.85,15.29
14305,10/25/2022,23:00:00,0:00:00,63,190.13,29.7,0.46,13.35,1.05,15.18
14306,10/26/2022,0:00:00,1:00:00,62.1,150.85,17.76,0.19,11.22,0.58,15.02
14307,10/26/2022,1:00:00,2:00:00,48.19,105.67,18.51,0.44,15.07,0.52,14.95
14308,10/26/2022,2:00:00,3:00:00,40.62,98.53,30.01,0.8,11.6,0.88,15.23
14309,10/26/2022,3:00:00,4:00:00,82.17,198.38,31.41,0.79,13.79,1.2,15.15
14310,10/26/2022,4:00:00,5:00:00,107,250.37,30.49,0.91,23.67,0.89,14.93
14311,10/26/2022,5:00:00,6:00:00,76.5,205.38,18.69,1,10.86,0.48,15.19
14312,10/26/2022,6:00:00,7:00:00,46.25,103.83,30.5,2.29,14.17,0.92,15.05
14313,10/26/2022,7:00:00,8:00:00,41.1,127.15,20.86,0.22,15.99,0.52,15.11
14314,10/26/2022,8:00:00,9:00:00,29.73,94.34,29.94,1.17,15.36,0.6,15.1
14315,10/26/2022,9:00:00,10:00:00,35,114.2,31,0.96,19.4,0.56,14.78
14316,10/26/2022,10:00:00,11:00:00,38.59,120.17,19.81,0.61,31.14,0.36,15.04
14317,10/26/2022,11:00:00,12:00:00,39.86,127,22.69,0.69,14.63,0.41,15.04
14318,10/26/2022,12:00:00,13:00:00,44.48,126.6,24.76,0.59,22.41,0.4,14.94
14319,10/26/2022,13:00:00,14:00:00,36,110.33,34.95,0.17,7.81,0.52,14.96
14320,10/26/2022,14:00:00,15:00:00,27.33,90.51,16.59,0.53,10.7,0.37,14.91
14321,10/26/2022,15:00:00,16:00:00,24,70.37,49.49,0.34,18.72,0.5,14.96
14322,10/26/2022,16:00:00,17:00:00,24,79.89,48.72,0.56,12.36,0.4,14.91
14323,10/26/2022,17:00:00,18:00:00,26.6,76,68.88,0.19,14.56,0.51,14.99
14324,10/26/2022,18:00:00,19:00:00,21.62,86.75,32.13,0.02,13.63,0.34,14.81
14325,10/26/2022,19:00:00,20:00:00,26.34,79.35,58.32,0.26,10.81,1.44,15.16
14326,10/26/2022,20:00:00,21:00:00,47.8,174.22,56.4,0.12,13.51,2.64,15.17
14327,10/26/2022,21:00:00,22:00:00,56.38,255.32,59.7,0.11,9.75,1.35,15.06
14328,10/26/2022,22:00:00,23:00:00,39.95,152.31,69.96,0.13,17.79,2.01,15.56
14329,10/26/2022,23:00:00,0:00:00,52,198.56,82.26,0.1,16.3,1.61,15.08
14330,10/27/2022,0:00:00,1:00:00,52.9,210.9,65.38,0.03,12.24,0.95,15.13
14331,10/27/2022,1:00:00,2:00:00,38.72,129,90.22,0.24,17.64,1.16,14.79
14332,10/27/2022,2:00:00,3:00:00,42.18,166.85,57.19,0.27,14.19,0.59,14.91
14333,10/27/2022,3:00:00,4:00:00,34.03,121.9,39.07,0.31,9.29,0.45,14.87
14334,10/27/2022,4:00:00,5:00:00,34.73,118.27,35.81,0.69,10.86,0.5,15.16
14335,10/27/2022,5:00:00,6:00:00,30.5,126.67,57.57,0.7,18.13,0.97,15.08
14336,10/27/2022,6:00:00,7:00:00,43.46,151.92,49.34,0.9,20.66,1.59,15.49
14337,10/27/2022,7:00:00,8:00:00,37.85,183.25,47.84,0.87,22.18,1.36,15.11
14338,10/27/2022,8:00:00,9:00:00,43.18,167.22,27.61,1.92,23.83,0.6,15.02
14339,10/27/2022,9:00:00,10:00:00,32.78,98,20.16,2.76,8.95,0.41,14.88
14340,10/27/2022,10:00:00,11:00:00,29,100.3,55.18,5.72,14.91,0.82,14.84
14341,10/27/2022,11:00:00,12:00:00,33.76,130,69.97,0.14,21.05,0.86,14.75
14342,10/27/2022,12:00:00,13:00:00,35,104.33,41.32,9.99,45.96,1.18,15.7
14343,10/27/2022,13:00:00,14:00:00,33.04,102.81,14.14,6.19,1,0.91,15.75
14344,10/27/2022,14:00:00,15:00:00,33.91,102.91,64.23,18.65,85.86,1.13,15.9
14345,10/27/2022,15:00:00,16:00:00,34.74,98.9,40.55,6.31,48.43,0.5,15.27
14346,10/27/2022,16:00:00,17:00:00,32,89.03,41.56,0.58,31.44,0.46,14.87
14347,10/27/2022,17:00:00,18:00:00,35.45,90.39,56.2,2.08,10.13,0.54,14.94
14348,10/27/2022,18:00:00,19:00:00,34.21,100.9,50.89,0.35,12.79,0.56,14.94
14349,10/27/2022,19:00:00,20:00:00,39.56,101.9,77.96,1,10.99,2.4,15.26
14350,10/27/2022,20:00:00,21:00:00,72.4,245.11,66.7,1.14,14.9,1.99,15.74
14351,10/27/2022,21:00:00,22:00:00,63.29,284.8,88.48,0.83,21.88,1.96,15.38
14352,10/27/2022,22:00:00,23:00:00,79.86,300,74.03,0.99,14.9,1.89,15.37
14353,10/27/2022,23:00:00,0:00:00,54,234.4,53.83,0.99,16.28,0.73,15.02
14354,10/28/2022,0:00:00,1:00:00,52.28,159,87.84,0.94,3.33,0.66,14.79
14355,10/28/2022,1:00:00,2:00:00,39,156.81,94.88,0.97,16.13,0.89,15.1
14356,10/28/2022,2:00:00,3:00:00,54.53,179.73,88.85,0.97,15.23,0.88,15.04
14357,10/28/2022,3:00:00,4:00:00,64.18,230.5,66.16,0.96,5.66,1.06,15.43
14358,10/28/2022,4:00:00,5:00:00,56.26,250,50.3,0.97,30.48,1.14,15.27
14359,10/28/2022,5:00:00,6:00:00,63.87,245.57,44.09,0.97,19.61,0.98,15.24
14360,10/28/2022,6:00:00,7:00:00,38.36,151.61,39.63,0.96,23.8,1.45,15.45
14361,10/28/2022,7:00:00,8:00:00,39.38,171.97,39.47,0.97,26.62,0.93,15.33
14362,10/28/2022,8:00:00,9:00:00,35.69,134.9,35.66,0.96,25.25,0.44,15.52
14363,10/28/2022,9:00:00,10:00:00,29.63,105.05,37.77,1,14.81,0.52,14.93
14364,10/28/2022,10:00:00,11:00:00,33.3,109.03,94.59,0.82,24.54,1.11,14.92
14365,10/28/2022,11:00:00,12:00:00,42.1,167.39,78.51,0.79,8.41,0.76,15.1
14366,10/28/2022,12:00:00,13:00:00,40.42,146,68.91,0.85,29.35,0.7,14.95
14367,10/28/2022,13:00:00,14:00:00,27.48,103.5,57.4,1.1,6.65,0.56,15
14368,10/28/2022,14:00:00,15:00:00,22.05,85.44,49.19,0.05,20.48,0.48,14.96
14369,10/28/2022,15:00:00,16:00:00,18.31,75.97,55.95,0.83,24.86,0.43,14.8
14370,10/28/2022,16:00:00,17:00:00,26.07,75.06,36.44,1.32,13.99,0.36,14.66
14371,10/28/2022,17:00:00,18:00:00,22.52,77.67,38.52,0.6,7,0.31,14.76
14372,10/28/2022,18:00:00,19:00:00,24.59,102.57,77.13,0.74,17.2,0.83,14.89
14373,10/28/2022,19:00:00,20:00:00,42.95,150.31,90.77,0.71,6.57,1.85,15.38
14374,10/28/2022,20:00:00,21:00:00,55.31,229.33,70.21,0.56,19.16,1.39,15.24
14375,10/28/2022,21:00:00,22:00:00,40.85,181.43,92.41,0.2,15.39,1.25,14.93
14376,10/28/2022,22:00:00,23:00:00,51.08,198.37,102.93,0.49,13.78,1.23,14.96
14377,10/28/2022,23:00:00,0:00:00,47.63,207.88,84.31,0.42,26.13,1.73,15.16
14378,10/29/2022,0:00:00,1:00:00,56.45,239.26,85.47,0.37,13.61,1.56,15.18
14379,10/29/2022,1:00:00,2:00:00,49.03,168.07,92.5,0.43,13.02,1.06,15.04
14380,10/29/2022,2:00:00,3:00:00,48,172.44,76.32,0.41,23.44,1.31,15.24
14381,10/29/2022,3:00:00,4:00:00,53.37,209.28,62.95,0.4,8.12,1.16,15.37
14382,10/29/2022,4:00:00,5:00:00,49.27,185.28,49.64,0.41,20.86,1.22,15.52
14383,10/29/2022,5:00:00,6:00:00,47.1,205.89,46.45,0.41,24.36,1.18,15.35
14384,10/29/2022,6:00:00,7:00:00,44.41,166.41,41.71,0.41,20.79,1.04,15.48
14385,10/29/2022,7:00:00,8:00:00,35.03,152,41.78,0.41,22.75,1.52,15.61
14386,10/29/2022,8:00:00,9:00:00,44.31,184.26,64.76,0.41,19.91,0.96,15.31
14387,10/29/2022,9:00:00,10:00:00,34.95,113,102.03,0.41,23.47,2.04,15.29
14388,10/29/2022,10:00:00,11:00:00,32,113,62.28,0.41,1.49,1.05,15.21
14389,10/29/2022,11:00:00,12:00:00,33.7,117.8,55.07,0.41,42.51,0.79,14.95
14390,10/29/2022,12:00:00,13:00:00,30,125.11,54.98,0.41,36.88,0.44,15.01
14391,10/29/2022,13:00:00,14:00:00,30.86,94.26,58.71,0.31,14.04,0.48,14.85
14392,10/29/2022,14:00:00,15:00:00,31,101,52.2,0.28,18.89,0.47,14.86
14393,10/29/2022,15:00:00,16:00:00,32.79,93.94,51.18,0.25,14.08,0.43,14.91
14394,10/29/2022,16:00:00,17:00:00,26.13,92,66.25,0.21,6.34,0.52,14.89
14395,10/29/2022,17:00:00,18:00:00,23.21,83,35.4,0.01,13.51,0.34,15.11
14396,10/29/2022,18:00:00,19:00:00,25.69,119.03,78.9,0.16,15.23,0.51,14.92
14397,10/29/2022,19:00:00,20:00:00,37,153.74,46.4,0.13,12.83,0.35,14.87
14398,10/29/2022,20:00:00,21:00:00,34.32,124.35,66.15,0.51,14.37,0.58,14.87
14399,10/29/2022,21:00:00,22:00:00,37.45,138.5,83.04,0.64,9.47,0.86,14.95
14400,10/29/2022,22:00:00,23:00:00,46.08,155.47,98.75,0.76,14.45,1.58,14.97
14401,10/29/2022,23:00:00,0:00:00,52.18,242,76.59,0.92,1.63,0.84,14.87
14402,10/30/2022,0:00:00,1:00:00,43.19,154.31,89.87,1.76,18.8,1.23,14.78
14403,10/30/2022,1:00:00,2:00:00,50.95,202.75,93.62,1.15,18.09,1.26,15.05
14404,10/30/2022,2:00:00,3:00:00,48,226.89,88.27,1.27,18.19,0.8,14.85
14405,10/30/2022,3:00:00,4:00:00,46.21,172.03,83.62,1.39,15.84,0.7,14.87
14406,10/30/2022,4:00:00,5:00:00,40.84,173.78,84.51,1.27,18.27,0.78,14.82
14407,10/30/2022,5:00:00,6:00:00,48.97,194.08,78.98,1.31,17.91,0.97,15.13
14408,10/30/2022,6:00:00,7:00:00,41.05,197.39,61.19,1.33,20.19,1.27,15.07
14409,10/30/2022,7:00:00,8:00:00,63,208.19,44.64,1.3,12.96,0.71,15.66
14410,10/30/2022,8:00:00,9:00:00,33.48,135.64,62.6,1.31,16.39,0.68,15.6
14411,10/30/2022,9:00:00,10:00:00,44.61,157.03,57,1.31,15.61,0.68,15.08
14412,10/30/2022,10:00:00,11:00:00,37.13,129.53,75.17,1.01,18.38,0.83,14.9
14413,10/30/2022,11:00:00,12:00:00,33.32,149.33,65.09,0.93,20.81,0.62,14.74
14414,10/30/2022,12:00:00,13:00:00,36.44,126,52.34,0.84,31.2,0.44,14.78
14415,10/30/2022,13:00:00,14:00:00,20.86,83.89,45.24,0.72,12.78,0.41,14.87
14416,10/30/2022,14:00:00,15:00:00,23.47,79.81,51.62,0.09,16.65,0.48,14.87
14417,10/30/2022,15:00:00,16:00:00,17.99,73.33,40.16,0.45,16.11,0.42,14.96
14418,10/30/2022,16:00:00,17:00:00,21.47,83.22,29.24,0.35,12.97,0.35,15.07
14419,10/30/2022,17:00:00,18:00:00,22.89,90.69,28.19,0.26,11.39,0.35,15.01
14420,10/30/2022,18:00:00,19:00:00,20,80,63.58,0.16,9.9,0.86,15.21
14421,10/30/2022,19:00:00,20:00:00,31.66,84.64,66.86,0.26,15.98,1.79,15.16
14422,10/30/2022,20:00:00,21:00:00,51.14,85.11,57.07,0.23,13.74,0.88,14.91
14423,10/30/2022,21:00:00,22:00:00,32.69,83.25,39.25,0.22,11.87,0.71,15.21
14424,10/30/2022,22:00:00,23:00:00,33.58,84.33,103.16,0.23,18.19,2.09,14.77
14425,10/30/2022,23:00:00,0:00:00,52.99,84.23,97.94,0.23,14.63,1.68,14.87
14426,10/31/2022,0:00:00,1:00:00,48,83.94,66.2,0.23,14.16,0.76,15.16
14427,10/31/2022,1:00:00,2:00:00,32.8,84.17,78.84,0.23,15.08,1.12,15.47
14428,10/31/2022,2:00:00,3:00:00,41.35,84.11,72.89,0.23,15.43,1.11,15.69
14429,10/31/2022,3:00:00,4:00:00,43.9,84.07,55.22,0.23,19.9,1.17,15.18
14430,10/31/2022,4:00:00,5:00:00,56.01,84.12,49.16,0.23,15.05,0.89,15.17
14442,10/31/2022,16:00:00,17:00:00,39,94.84,79.98,12.58,16.2,0.89,14.91
14443,10/31/2022,17:00:00,18:00:00,42.43,109.44,56.09,12.83,9.7,0.6,14.98
14444,10/31/2022,18:00:00,19:00:00,44.78,122.89,77.58,11.16,15.17,0.82,15.25
14445,10/31/2022,19:00:00,20:00:00,62.97,190.11,83.98,9.96,13.2,1.45,15.05
14446,10/31/2022,20:00:00,21:00:00,80.31,224.58,91.26,8.83,18.8,3.34,15.17
14447,10/31/2022,21:00:00,22:00:00,134.41,420,74.64,6.83,16.04,2.73,15.09
14448,10/31/2022,22:00:00,23:00:00,126,349.48,94.42,7.04,13.33,1.34,14.93
14449,10/31/2022,23:00:00,0:00:00,93.9,232.12,94.98,7.54,15.01,1.61,15.09
14450,11/1/2022,0:00:00,1:00:00,81.07,236.3,78.88,10.54,16.95,1.42,14.94
14451,11/1/2022,1:00:00,2:00:00,79.11,215.86,75.39,9.8,22.39,1.69,15.06
14452,11/1/2022,2:00:00,3:00:00,91.89,281.78,76.24,10.32,24.02,1.46,14.92
14453,11/1/2022,3:00:00,4:00:00,93.11,300.83,68.38,9.8,19,1.17,14.98
14454,11/1/2022,4:00:00,5:00:00,82.69,255.52,63.04,10.39,15.9,0.84,15.05
14455,11/1/2022,5:00:00,6:00:00,60.49,150.14,66.61,9.96,19.38,0.76,14.98
14456,11/1/2022,6:00:00,7:00:00,52.84,154.67,42.55,9.47,18.32,0.81,15.07
14457,11/1/2022,7:00:00,8:00:00,55.58,145.89,69.04,9.68,17.2,0.87,15.35
14458,11/1/2022,8:00:00,9:00:00,54,142.24,41.13,0.06,17.92,0.71,15.33
14459,11/1/2022,9:00:00,10:00:00,55.58,151.67,64.52,0.06,17.07,1.18,14.9
14460,11/1/2022,10:00:00,11:00:00,76,202.37,65.88,0.06,17.61,1.16,14.8
14461,11/1/2022,11:00:00,12:00:00,32.93,185.67,63.42,0.06,19.48,1,14.81
14462,11/1/2022,12:00:00,13:00:00,83.82,176.03,65.5,0.06,23.96,0.88,14.71
